"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051225","spindle assembly","46/3687","137/18860",0.335766423357664,1.71753586778561,4.15505091885432,7.29764292837072e-05,0.00422240255790123,0.00369369137889497,"ABRAXAS1/ARHGEF10/AURKA/BCCIP/CEP192/CEP63/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CLASP1/DYNC1H1/FBXO5/FLNA/GPSM2/GTF2B/HAUS3/HAUS6/HNRNPU/KASH5/KIF11/KIF2A/MAPRE2/MAPRE3/MLH1/MYBL2/NEK6/NUMA1/RCC1/RHOA/RNF4/SKA1/SKA3/SPICE1/STAG1/STAG2/TUBB/TUBB8/TUBGCP3/TUBGCP4/UHRF1/VPS4B/WASHC5",46
"GO:0030071","regulation of mitotic metaphase/anaphase transition","34/3687","92/18860",0.369565217391304,1.89042582045023,4.22029521581762,7.41356018517835e-05,0.0042497547320777,0.0037176186308716,"ACTB/ANAPC11/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/DPF2/FBXO5/GEN1/HASPIN/HECW2/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",34
"GO:0000209","protein polyubiquitination","86/3687","300/18860",0.286666666666667,1.46637736190218,4.01392518104205,8.19562356983745e-05,0.00465060867249018,0.00406827935627473,"AKT1/ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC2/ANAPC7/ARK2C/ATM/BLMH/CBFB/CDC34/CDKN2A/CEP63/CHFR/DAW1/DDX3X/DTL/DUSP22/FBXO45/FBXO7/FOXO4/FZR1/H2AX/HECTD2/ITCH/KBTBD2/MARCHF1/NAGK/NOD2/NPEPPS/OTUD4/PARP10/PELI3/PPIA/PRKN/RBX1/RIPK2/RNF111/RNF123/RNF126/RNF144A/RNF152/RNF167/RNF170/RNF187/RNF216/RNF4/RNF41/RNF5/RUSC1/SHARPIN/SKP1/SMURF1/SPSB4/STAMBPL1/STUB1/TCF25/TNKS2/TRAF2/TRIM3/TRIM32/TRIM8/TTC3/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2G1/UBE2G2/UBE2J2/UBE2K/UBE2Q2/UBE2R2/UBE2S/UBE2T/UBE2V1/UBE3A/UBE3D/UBE4A/USP38/WWP2/YWHAE/YWHAG/ZFP91/ZNRF1",86
"GO:0070936","protein K48-linked ubiquitination","39/3687","111/18860",0.351351351351351,1.79725698033265,4.152703609635,8.33819354944936e-05,0.00465060867249018,0.00406827935627473,"ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC2/ANAPC7/CDC34/DUSP22/FBXO45/FBXO7/FOXO4/ITCH/KBTBD2/PPIA/PRKN/RBX1/RNF126/RNF152/RNF170/RNF187/RNF216/RNF4/RNF5/SKP1/TCF25/TTC3/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2G1/UBE2G2/UBE2K/UBE2Q2/UBE2R2/UBE2T/UBE3A/USP38/ZNRF1",39
"GO:0090398","cellular senescence","39/3687","111/18860",0.351351351351351,1.79725698033265,4.152703609635,8.33819354944936e-05,0.00465060867249018,0.00406827935627473,"ABL1/ATM/BCL2L12/BMAL1/BMPR1A/CDKN2A/DNAJA3/FBXO5/FZR1/GINS3/HMGA1/HMGA2/HRAS/ID2/ING2/KRAS/MAP2K3/MAP2K7/MAPK11/MNT/MORC3/NEK6/NPM1/NSMCE2/NUAK1/NUP62/OPA1/PML/RSL1D1/SIRT6/SMC5/SMC6/SUV39H1/TBX3/TWIST1/ULK3/VASH1/WNT16/YBX1",39
"GO:0060236","regulation of mitotic spindle organization","20/3687","44/18860",0.454545454545455,2.32512266686392,4.33789403581502,8.47935967030636e-05,0.00468711747489881,0.00410021668268104,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/DCTN1/DYNC1H1/FSD1/GNAI1/GPSM2/HNRNPU/NUMA1/NUP62/PARP3/PKD1/RAE1/RCC1/VPS4B",20
"GO:2000781","positive regulation of double-strand break repair","36/3687","100/18860",0.36,1.84149715215622,4.15907166417958,8.69824173568535e-05,0.00475266165403528,0.00415755370019494,"ACTB/ARID1B/ATM/BCL7A/BCL7B/DDX11/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/KMT5C/MBTD1/MEAF6/MORF4L1/MORF4L2/MRGBP/MRNIP/PARP1/PARP3/PIAS4/PRKDC/RAD51AP1/RNF126/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/YEATS4/ZCWPW1",36
"GO:0016236","macroautophagy","110/3687","403/18860",0.272952853598015,1.39622750714905,3.96348080458153,8.75146872169314e-05,0.00475266165403528,0.00415755370019494,"ABI2/ADRB2/AFG2B/AKT1/ARMC3/ATG16L2/ATG4B/ATG7/ATG9A/ATM/ATP13A2/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1D/ATP6V1E2/ATP6V1G1/BAG3/BNIP3/BNIP3L/CAPNS1/CDC37/CDK5R1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CSNK2A2/CTSD/DNM1L/EHMT2/EIF2AK1/EIF2S1/ELP6/EMC6/EPHB2/EXOC7/EXOC8/FBXO7/FEZ1/FUNDC1/GAA/HGS/IRGQ/LRBA/LYPLA1/MAP1LC3B/MFSD8/MOAP1/NOD2/NRBP2/OMA1/PACS2/PDCD6IP/PGAM5/PHF23/PINK1/PRKN/RAB1B/RAB33A/RAB33B/RAB3GAP2/RBX1/RETREG1/RETREG2/RETREG3/RIPK2/RNF41/RNF5/RUBCN/SLC25A4/SMURF1/SNX14/SNX32/SNX4/SNX6/SPART/SPATA33/SREBF1/SREBF2/STUB1/STX12/STX17/SUPT5H/TBC1D12/TBC1D25/TBC1D5/TBK1/TEX264/TIGAR/TOMM7/TRIM32/UBQLN1/ULK3/USP36/VPS13C/VPS26B/VPS28/VPS35/VPS37C/VPS4B/VTA1/VTI1B/WAC/WDR45B/WIPI2/ZNRF1",110
"GO:0072594","establishment of protein localization to organelle","127/3687","478/18860",0.265690376569038,1.35907797724222,3.91982345822188,9.65710599452719e-05,0.00519888201844503,0.00454790026012287,"ACD/ADAR/AKIRIN2/AKT1/AP3B1/APPL2/BAG3/BAG4/BAG6/BAP1/BID/BNIP3L/CABP1/CALM3/CDK1/CDKN2A/CFL1/CHCHD4/COX18/CRY2/CSNK2A2/CTCFL/DDIT3/EDEM1/EIF4ENIF1/FAM53B/FAM53C/FBXO7/FLNA/GDAP1/GET1/GNPTAB/GNPTG/GRPEL1/GRPEL2/HACL1/HEATR3/HGS/HSP90AA1/HSPD1/IFT122/IL10RA/ING1/IPO11/IPO5/IPO9/JAK2/LAMP1/LRWD1/LYPLA1/LYSET/MAPT/MOAP1/MTCH2/MTERF4/MTX1/MTX2/MVB12B/NABP2/NAGPA/NCOA4/NF1/NOTCH1/NPEPPS/NPM1/NUP107/NUP155/NUP214/NUP50/NUP62/OXA1L/PAM16/PEX16/PEX5L/PINK1/PML/POLA2/PPP1R10/PPP3R1/PRKN/PTPN23/PTTG1IP/RAB10/RAB3GAP2/RAN/RANBP2/ROMO1/SAE1/SEC61B/SEC61G/SGF29/SGTA/SIRT6/SMURF1/SNAP25-AS1/SPCS1/SPCS3/SREBF1/SREBF2/SRP14/SRP54/SRP68/SRPRB/SUFU/TBK1/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM34/TOMM40/TOMM7/TRAM2/TRIM28/TRIM37/TTC9-DT/UBE2D3/UBE2J2/UBL5/USP36/VPS13C/VPS28/VPS37C/ZDHHC12/ZFAND2A/ZFAND6/ZFYVE16",127
"GO:0010586","miRNA metabolic process","38/3687","108/18860",0.351851851851852,1.79981717546133,4.10902682766,9.87103423434081e-05,0.00526823904696586,0.00460857269833788,"AGO1/AGO2/BMP2/BMPR1A/DICER1/EGR1/ELOB/FOXA1/FOXO3/GATA2/HRAS/KHSRP/KLF4/MRTFB/MYB/MYCN/NCOR2/NFATC3/NFIB/NOTCH3/NR1H2/PARN/PAX6/POU2F1/PPARA/PPARG/QKI/RELA/SMAD4/SMAD6/SMARCA4/SREBF1/SREBF2/TEAD1/TENT2/TWIST1/XPO5/YY1",38
"GO:0032956","regulation of actin cytoskeleton organization","99/3687","357/18860",0.277310924369748,1.41852021524639,3.93540690957785,0.00010165276396828,0.00537890821989418,0.00470538435102833,"ABI2/ABITRAM/ABL1/ACTG1/AKAP13/ARAP1/ARAP2/ARF1/ARHGAP28/ARHGAP35/ARHGEF10/ARHGEF10L/ARHGEF18/ARHGEF26/ARHGEF5/ARPC2/ARPC5/BAG4/BRAF/BRK1/CAPG/CAPZA1/CAPZA2/CARMIL2/CARMIL3/CD47/CDC42/CDC42EP3/CDC42EP4/CDK10/CDK5R1/CFL1/CLASP1/CRK/CTNNA2/CYRIB/DAAM2/DAPK3/DIXDC1/DVL2/EDN1/EPS8/EVL/FLNA/GBA2/GRB2/GRHL3/GSN/HRAS/INPP5K/IQGAP2/ITGB1BP1/JAM3/KANK1/KANK2/KANK3/KIRREL1/LRP1/MLST8/MTPN/MTSS1/NCKAP1/PDGFA/PFN1/PFN2/PPM1F/PRKCE/PRKN/PTGER4/PXN/PYCARD/RAC1/RASA1/RHOA/RHOBTB1/RHOF/RHOG/RHOQ/RHPN1/RHPN2/RNH1/ROCK1/SMAD4/SORBS3/SPECC1L/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH2/STAU2/SVIL/TAOK1/TAOK2/TMOD3/TWF2/WASHC5/WNT4",99
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","16/3687","32/18860",0.5,2.55763493355031,4.34709111569842,0.00010660661019217,0.00559323325169257,0.00489287251952465,"AGO2/CNOT1/CNOT4/CNOT6L/CNOT8/CNOT9/EIF4ENIF1/MLH1/PABPC1/PAN2/PAN3/PARN/POLR2G/TENT4A/TNRC6B/TNRC6C",16
"GO:0090224","regulation of spindle organization","21/3687","48/18860",0.4375,2.23793056685652,4.23311035470205,0.000112307352486992,0.00584281360711735,0.00511120149089404,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/DCTN1/DYNC1H1/FSD1/GNAI1/GPSM2/HNRNPU/NUMA1/NUP62/PARP3/PKD1/RAE1/RCC1/RNF4/VPS4B",21
"GO:0045930","negative regulation of mitotic cell cycle","72/3687","244/18860",0.295081967213115,1.50942389521002,3.94812787462253,0.000113785387803789,0.0058703777991105,0.00513531421272365,"ABL1/ABRAXAS1/APC/ATM/BABAM2/BMP7/BRSK1/BUB3/CACNB4/CCNB1/CCND1/CDC14B/CDC6/CDC73/CDK1/CDK2AP2/CENPF/CHFR/DACT1/DTL/E2F7/EZH2/FBXO31/FBXO5/FBXO7/FHL1/FOXC1/FOXN3/FOXO4/FZD3/FZR1/GEN1/HASPIN/HECA/INHBA/INTS3/KANK2/KLF4/KLHL22/KNL1/MAD1L1/MAD2L1/MRNIP/NABP2/NAE1/PABIR1/PKD2/PKMYT1/PLK3/PML/PPP1R10/PRKDC/PRMT2/RAD21/RAD9A/RBBP8/RBL2/SETMAR/SKA1/SKA3/SPC24/SPDL1/TAOK1/TAOK2/TPRA1/TRIAP1/TRIM39/UIMC1/WAC/ZFP36L1/ZFYVE19/ZWINT",72
"GO:0051304","chromosome separation","31/3687","83/18860",0.373493975903614,1.91052248048337,4.09804559475877,0.000120630039008716,0.00617207083886745,0.00539923054110348,"ANAPC11/ANAPC7/APC/ATM/BUB3/CCNB1/CENATAC/CENPF/CHFR/CSNK2A2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/M1AP/MAD1L1/MAD2L1/NCAPD3/NCAPH/NSMCE2/NUMA1/PLSCR1/RAD21/RECQL5/SKA1/SKA3/SMC4/SPC24/SPDL1/ZWINT",31
"GO:0090148","membrane fission","20/3687","45/18860",0.444444444444444,2.27345327426694,4.21596823554374,0.000124745359115692,0.00633031572364959,0.00553766067860428,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/DNM1/DNM1L/DNM2/EXOC6/EXOC7/EXOC8/HGS/MVB12B/SPAST/TMCC1/VPS28/VPS37C/VPS4B",20
"GO:0048813","dendrite morphogenesis","47/3687","144/18860",0.326388888888889,1.66956724828979,3.97584184286413,0.000133167122217853,0.00670274515163194,0.00586345608738429,"ABI1/ABI2/ABITRAM/ADGRB3/ANAPC2/ANKRD27/BTBD3/CAMK2B/CAPRIN1/CC2D1A/CDC42/CDK5R1/CFL1/CTNNA2/CUX1/CUX2/DIP2A/DLG4/EPHB2/EPHB3/FARP1/GPRASP3/HECW2/KIF1A/KLF7/LRP8/MAPK8IP2/MAPRE3/MEF2A/MINK1/PAFAH1B1/PARP6/PICALM/PREX2/RAC1/RERE/SIPA1L1/SLITRK5/SRCIN1/STAU2/SULT4A1/TANC2/TAOK2/TBC1D24/TMEM106B/WNT7A/YWHAH",47
"GO:0097178","ruffle assembly","19/3687","42/18860",0.452380952380952,2.31405065416457,4.20252388111135,0.000137328117250766,0.00685643849918944,0.00599790461167393,"ARHGEF26/BAG4/CARMIL2/EPS8/EPS8L2/EVL/FAM98A/HRAS/INPP5K/KANK1/NDEL1/PFN1/PFN2/PIP5K1A/RAC1/RCC2/RHOG/SH3YL1/SNX10",19
"GO:0006284","base-excision repair","22/3687","52/18860",0.423076923076923,2.16415263608103,4.14381596987684,0.000142079377413135,0.00703690740451773,0.00615577597297328,"APEX2/DCAF1/DNA2/ERCC6/HMGA1/HMGA2/LIG3/LIG4/MBD4/MPG/NEIL2/NEIL3/OGG1/PARP1/PARP2/PCNA/POLE/RBX1/RPA1/SIRT6/XPA/XRCC1",22
"GO:1901875","positive regulation of post-translational protein modification","44/3687","133/18860",0.330827067669173,1.69226973046938,3.94936458906818,0.000152072334173783,0.00747146403721066,0.00653591928375636,"ARRDC3/BIRC3/BIRC8/CDC14B/CDKN2A/CHFR/CRY1/DCUN1D2/DCUN1D4/DDX3X/DNAJA3/EGR1/FZR1/HDAC4/NGF/NOD2/NPM1/NSMCE3/PAXIP1/PHF23/PIAS1/PIAS4/PINK1/PRKN/PTTG1IP/RASD2/RASSF1/RASSF5/RBX1/RIPK2/RNF111/SAE1/SENP2/SPRTN/SPSB4/STUB1/TBC1D7/TOLLIP/UBA2/UBB/UBE2S/UBE2V1/UBE3A/UBQLN1",44
"GO:0007005","mitochondrion organization","112/3687","417/18860",0.268585131894484,1.3738854319311,3.80584378427239,0.000153266989618116,0.00747146403721066,0.00653591928375636,"ACAD9/AFG3L2/AIFM2/AKT1/AP3B1/ATAD3A/ATP13A2/ATP5F1D/ATPAF1/ATPAF2/AURKA/BAD/BID/BLOC1S2/BNIP3/BNIP3L/BOK/CALM3/CEBPA/CHCHD4/CLN8/CNTNAP1/COA4/COX17/COX18/COX7A2L/CYRIB/DAP3/DNAJA3/DNAJC11/DNM1L/EDN1/EIF2S1/ENDOG/FASTKD3/FEZ1/FMC1/FUNDC1/GABPB1/GCLM/GDAP1/HRK/HSD17B10/HSPD1/IMMT/LETM1/LIG3/LIPA/LONP1/MAPT/MFSD8/MICOS13/MOAP1/MSTO1/MTCH2/MTFR1/MTX1/MTX2/NDUFAF5/NDUFAF6/NDUFS7/NDUFS8/NOA1/OMA1/OPA1/OXA1L/PARP1/PGAM5/PINK1/POLG2/PPARG/PPM1K/PRELID1/PRKN/PUM2/PYCARD/RAB3A/RAB5IF/RALBP1/ROMO1/RTL10/SCO2/SDHAF3/SDHAF4/SHARPIN/SIRT5/SIRT7/SLC25A31/SLC25A4/SLC35F6/SOD2/SPG7/TFAM/TFRC/TIMM13/TIMM29/TIMM8B/TMEM135/TMEM14A/TMEM70/TOMM20/TOMM40/TOMM7/TRABD/TRIAP1/UQCC1/UQCC2/UQCC5/UQCC6/UQCRFS1/VPS13C/VPS35",112
"GO:0070534","protein K63-linked ubiquitination","31/3687","84/18860",0.369047619047619,1.88777816523952,4.01978415799628,0.00015575797761471,0.00753357530791146,0.00659025324693817,"ATM/CDKN2A/CEP63/DDX3X/DUSP22/H2AX/ITCH/NAGK/NOD2/PARP10/PELI3/PRKN/RIPK2/RNF126/RNF152/RNF167/RNF4/RNF5/STUB1/TRAF2/TRIM3/TRIM32/TRIM8/UBE2D4/UBE2E2/UBE2G1/UBE2S/UBE2T/UBE2V1/WWP2/ZFP91",31
"GO:0031109","microtubule polymerization or depolymerization","49/3687","153/18860",0.320261437908497,1.63822368292765,3.90729973769091,0.000163448132607331,0.00784424332536424,0.00686202074471415,"ABL1/APC/APC2/BBOF1/BLOC1S2/CAMSAP1/CAMSAP3/CCDC88C/CDK1/CDK5R1/CEP192/CKAP2/CLASP1/CLIP3/DCTN1/DYRK1A/EML2/FBXO5/FKBP4/GBA2/HAUS3/HAUS6/HDGFL3/KIF2A/MAPRE2/MAPRE3/MAPT/MECP2/NDEL1/NUMA1/PCNT/PDE4DIP/PPP2CA/RAC1/RANBP9/SKA1/SKA3/SPAST/SPECC1L/SSNA1/STMND1/TAOK1/TPGS2/TPPP/TTBK2/TUBG1/TUBG2/TUBGCP3/TUBGCP4",49
"GO:0061952","midbody abscission","13/3687","24/18860",0.541666666666667,2.77077117801284,4.27891731836444,0.000168586556435993,0.00802861054534795,0.00702330229039016,"CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/MITD1/PDCD6IP/SPART/VPS4B/ZFYVE19",13
"GO:0051984","positive regulation of chromosome segregation","15/3687","30/18860",0.5,2.55763493355031,4.20882933885498,0.000174981821035176,0.00826956071777691,0.00723408171334658,"CCNB1/CDC6/CDK1/HNRNPU/MAD1L1/NCAPD3/NCAPH/NUMA1/RAD18/RCC2/SKA1/SKA3/SMC4/SMC5/SMC6",15
"GO:0051168","nuclear export","54/3687","174/18860",0.310344827586207,1.58749754496226,3.83780300126728,0.000194860794870491,0.00907348381490042,0.00793734100054623,"ADAR/ALKBH5/ALYREF/BAG3/CCHCR1/CDKN2A/CTDSPL2/DDX25/DDX39A/DDX39B/DHX9/EIF4ENIF1/EMD/FMR1/FYTTD1/GLE1/HNRNPA1/IWS1/KHDRBS1/NEMF/NPM1/NSUN2/NUP107/NUP155/NUP214/NUP62/NXF1/PCID2/PKD1/PPM1A/RAE1/RAN/RANBP2/RANBP3/RBM10/RBM33/RIOK2/RPS15/SIRT6/SIRT7/SMG6/SMG7/SMURF1/THOC3/THOC6/TXN/UBE2I/UPF1/UPF2/XPO5/XPO7/XPOT/YTHDC1/YWHAE",54
"GO:0006364","rRNA processing","66/3687","223/18860",0.295964125560538,1.51393637322261,3.80569477953594,0.000194923816407972,0.00907348381490042,0.00793734100054623,"BOP1/BYSL/CDKN2A/CHD7/DDX10/DDX51/DDX52/DHX37/DKC1/ERCC2/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FBL/FTSJ3/GEMIN4/GTF2H5/HEATR1/KRI1/LYAR/MAK16/MPHOSPH10/MPHOSPH6/MTERF4/MYG1/NAT10/NOB1/NOL7/NOLC1/NOP56/PAK1IP1/POP4/POP7/PPAN/PRKDC/PWP1/PWP2/RBFA/RIOK2/RPL5/RPP38/RPP40/RPS15/RPS16/RPUSD1/RRP1/RRP1B/RRP7A/RRP7BP/RRP9/SART1/SIRT7/SUV39H1/TFB1M/TRMT112/TSR3/USP36/UTP18/UTP20/UTP4/WDR12/WDR18/WDR43/YTHDF2",66
"GO:0009303","rRNA transcription","19/3687","43/18860",0.441860465116279,2.26023552267237,4.07822255796476,0.000201238705747505,0.00929752856181195,0.00813333182302366,"BRF1/CDKN2A/DDX11/ERCC2/ERCC6/GTF2H5/GTF3A/GTF3C1/GTF3C2/NCL/POLR1A/POLR2E/PWP1/SIRT7/SMARCA4/SMARCB1/SPIN1/TAF1B/TOP1",19
"GO:0090068","positive regulation of cell cycle process","79/3687","278/18860",0.284172661870504,1.45361985431996,3.75602431465536,0.000211719560093851,0.00970930219660023,0.00849354492540244,"AKT1/ANAPC11/ANAPC7/ANKRD31/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDC6/CDC7/CDC73/CDK1/CDK10/CEP120/CEP295/CHMP3/CPSF3/DDX11/DDX3X/DMRT1/DTL/DYNC1H1/E2F7/EDN1/EXOC7/EZH2/FBXO5/GEN1/GPSM2/HNRNPU/IGF2/KNL1/LEF1/MAD1L1/MAD2L1/MEIOSIN/MEPCE/NCAPD3/NCAPH/NEUROG1/NPM1/NSMCE2/NUMA1/NUP62/PLK4/PLRG1/PLSCR1/POC1A/PPP1R10/PRDM9/PRKCE/RAD18/RAD21/RAD51AP1/RANBP1/RCC2/RHOA/RXFP3/SKA1/SKA3/SMARCD3/SMC4/SMC5/SMC6/SPAST/SVIL/TFDP1/TMOD3/UBE2E2/VPS4B/WNT10B/WNT4",79
"GO:0051310","metaphase chromosome alignment","36/3687","104/18860",0.346153846153846,1.77067033861175,3.88485999497929,0.00021557219114652,0.00981328996608899,0.00858451179139972,"ABRAXAS1/APC/BUB3/CCNB1/CDC42/CDK1/CDT1/CENPF/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/DSN1/DYNC1H1/EML4/HNRNPU/KNL1/MAD1L1/MIS12/MLH1/NUMA1/NUP62/RAB24/RCC2/RMDN1/SEH1L/SKA1/SKA3/SPC24/SPDL1/SPICE1/VPS4B/ZWINT",36
"GO:0019827","stem cell population maintenance","59/3687","195/18860",0.302564102564103,1.5476970367125,3.78969160696705,0.000218105498027529,0.009856139695536,0.00862199606109594,"ACTB/ARID4A/BCL7A/BCL7B/BICRA/BMP7/BMPR1A/BRAF/CDC73/CDKN2A/CNOT1/CTR9/DLL1/DPF2/EIF4ENIF1/FOXO1/FOXO3/GATA2/HMGA2/HOOK3/ING1/ING2/JAG1/KDM2B/KDM3A/KDM4C/KIT/KLF4/LBH/LDB1/LIG4/LSM1/MED15/MED28/NFIB/NOTCH1/RBBP7/RTF1/SAP130/SAP30/SETD6/SINHCAF/SIRT6/SKI/SMARCA4/SMARCB1/SMARCC1/SMC5/SRRT/SS18/SUDS3/TAF5L/TBX3/TEAD4/TRIM8/WDR43/WNT7A/ZNF322/ZNF358",59
"GO:0051494","negative regulation of cytoskeleton organization","52/3687","167/18860",0.311377245508982,1.59277864125289,3.79290049794902,0.000231211651996155,0.0103726908515087,0.00907386689183996,"APC/APC2/ARAP1/ARHGAP28/ARHGEF18/BBOF1/CAPG/CAPZA1/CAPZA2/CARMIL2/CCDC88C/CCNF/CENATAC/CFL1/CKAP2/CLASP1/CLIP3/CTNNA2/CYRIB/DYRK1A/EML2/EPS8/FKBP4/GSN/HDGFL3/INPP5K/KANK1/KANK2/KANK3/MDM1/MTPN/NPM1/NUBP1/PFN1/PRKN/RBM14/RHPN1/RHPN2/SMAD4/SPECC1L/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH2/SVIL/TAOK1/TMOD3/TRIM37/TTBK2/TWF2",52
"GO:1902903","regulation of supramolecular fiber organization","106/3687","395/18860",0.268354430379747,1.37270533142447,3.69019798353294,0.000234757374255792,0.0104559921152346,0.00914673752780045,"ABI2/ABITRAM/ABL1/ACTG1/AKAP13/APC/APC2/ARAP1/ARF1/ARHGAP28/ARHGAP35/ARHGEF10/ARHGEF10L/ARHGEF18/ARHGEF5/ARPC2/ARPC5/BAG4/BBOF1/BRAF/BRK1/CAMSAP1/CAMSAP3/CAPG/CAPZA1/CAPZA2/CARMIL2/CARMIL3/CCDC88C/CD47/CDC42/CDC42EP3/CDC42EP4/CDK5R1/CFL1/CKAP2/CLASP1/CLIP3/CTNNA2/CYRIB/DAAM2/DAPK3/DCTN1/DYRK1A/EDN1/EML2/EPS8/EVL/FKBP4/FLNA/GBA2/GRB2/GSN/HAUS3/HAUS6/HDGFL3/INPP5K/ITGB1BP1/KANK1/KANK2/KANK3/KIRREL1/MAPRE3/MAPT/MECP2/MLST8/MTPN/MTSS1/NCKAP1/NUMA1/PDE4DIP/PFDN1/PFN1/PFN2/PPM1F/PPP2CA/PRKCE/PRKN/PTGER4/PXN/PYCARD/RAC1/RASA1/RHOA/RHPN1/RHPN2/RNH1/ROCK1/SKA1/SMAD4/SORBS3/SPAST/SPECC1L/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH2/SVIL/TAOK1/TMOD3/TTBK2/TWF2/WASHC5/WNT4",106
"GO:2001251","negative regulation of chromosome organization","34/3687","97/18860",0.350515463917526,1.79298119053012,3.85973762978428,0.000243255316017802,0.0107570975819015,0.00941013985647811,"ACD/APC/ATM/BUB3/CCNB1/CENPF/ERCC4/FBXO5/GEN1/HASPIN/HNRNPA1/HNRNPU/KLHL22/KNL1/MAD1L1/MAD2L1/NAT10/PARP1/PARP3/PML/RAD21/RTEL1/SETMAR/SKA1/SKA3/SLX4/SMARCA5/SMG6/SPC24/SPDL1/TNKS2/WAPL/XRCC1/ZWINT",34
"GO:0044843","cell cycle G1/S phase transition","78/3687","275/18860",0.283636363636364,1.45087654412309,3.71281129841869,0.000246675247569382,0.0107928773111571,0.00944143940115162,"ACTB/ACVR1B/AKT1/APC/APPL2/ARID1B/BCL7A/BCL7B/BID/CACNB4/CACUL1/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CCNP/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CPSF3/CUL2/DACT1/DDX3X/DPF2/E2F7/EIF4EBP1/EZH2/FBXO31/FBXO7/FHL1/GSPT1/ID2/INHBA/KANK2/KHDRBS1/KLF4/MAP3K11/MEPCE/MYB/NPAT/PIAS1/PKD1/PKD2/PLK3/PLRG1/POLE/PPP2CA/PPP6C/PRKDC/PRMT2/RASSF1/RBBP8/RBL2/RBX1/RCC1/SENP2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/TFDP1/TMEM14B/TRIAP1/TRIM39/UBE2E2/USP37/USP38/WAC",78
"GO:0098727","maintenance of cell number","60/3687","200/18860",0.3,1.53458096013019,3.7465612324734,0.000249721529997387,0.0107928773111571,0.00944143940115162,"ACTB/ARID4A/BCL7A/BCL7B/BICRA/BMP7/BMPR1A/BRAF/CDC73/CDKN2A/CNOT1/CTR9/DLL1/DPF2/EIF4ENIF1/EZH2/FOXO1/FOXO3/GATA2/HMGA2/HOOK3/ING1/ING2/JAG1/KDM2B/KDM3A/KDM4C/KIT/KLF4/LBH/LDB1/LIG4/LSM1/MED15/MED28/NFIB/NOTCH1/RBBP7/RTF1/SAP130/SAP30/SETD6/SINHCAF/SIRT6/SKI/SMARCA4/SMARCB1/SMARCC1/SMC5/SRRT/SS18/SUDS3/TAF5L/TBX3/TEAD4/TRIM8/WDR43/WNT7A/ZNF322/ZNF358",60
"GO:0050000","chromosome localization","41/3687","124/18860",0.330645161290323,1.69133923025101,3.80735853338523,0.000254084356472292,0.0107928773111571,0.00944143940115162,"ABRAXAS1/APC/ATM/BUB3/CCNB1/CDC42/CDK1/CDT1/CENPF/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/DSN1/DYNC1H1/EML4/HNRNPU/KASH5/KNL1/MAD1L1/MAJIN/MIS12/MLH1/NDEL1/NUMA1/NUP62/RAB24/RCC2/RMDN1/SEH1L/SKA1/SKA3/SPC24/SPDL1/SPICE1/SPO11/VPS4B/ZWINT",41
